"","x_names","importance","RSimportance","order","rel_imp"
"1052","naLatMax",-11.5444945206549,-0.947701968278092,2,0.140879142789394
"1053","naLatMin",0.900310912625905,0.0739076468381756,6,0.0927003014186031
"1054","naLongMax",-5.61332948434874,-0.460805225503192,5,0.150638352202486
"1055","naLongMin",-6.95017089575833,-0.570548205986383,4,0.215737967711857
"1056","phenoMean",-9.80612018192461,-0.804996648485072,3,0.109955669787643
"1057","phenoRange",8.5258236230983,0.699895505545596,7,0.181864777956408
"1058","ITD",2.39327466523005,0.0705892327566219,5,0.190762218333133
"1059","naLatMax",-2.93878509281788,-0.0866789708479499,3,0.140063261235893
"1060","naLatMin",-17.1776968469671,-0.506653272426087,1,0.236260832001686
"1061","naLongMax",0.66487066563651,0.0196102481890245,4,0.0987721435103194
"1062","naLongMin",33.904245332735,1,7,0.0938945619277759
"1063","phenoMean",-8.02108557845277,-0.236580566820884,2,0.124563054840913
"1064","phenoRange",9.95180477992164,0.293526804158447,6,0.115683928150279
"1065","ITD",-30.8282921340105,-0.576028411568199,1,0.244082077046087
"1066","naLatMax",53.5187006663136,1,7,0.209704392102114
"1067","naLatMin",7.96286549235779,0.148786599697288,4,0.0418273320908442
"1068","naLongMax",-5.27798550132711,-0.0986194626479271,2,0.183287442107968
"1069","naLongMin",38.4108786534458,0.717709476785239,6,0.135794685733906
"1070","phenoMean",-3.96536838510669,-0.0740931363380917,3,0.11985533191981
"1071","phenoRange",22.9431404344444,0.428693898558819,5,0.0654487389992701
"1072","ITD",-19.6726658660357,-0.566970137696418,1,0.259180426176903
"1073","naLatMax",12.8685796324792,0.370875020999597,5,0.1181298156674
"1074","naLatMin",-1.85712447151248,-0.0535226961359964,3,0.0591786340135064
"1075","naLongMax",15.9559685583428,0.459854183068393,6,0.212864474167623
"1076","naLongMin",34.6978871690935,1,7,0.0964645370907435
"1077","phenoMean",-2.8759012674594,-0.0828840457473459,2,0.099254311727688
"1078","phenoRange",9.05212429315813,0.260884020085844,4,0.154927801156137
"1079","ITD",2.0539982557105,0.159176098383136,4,0.222631220130979
"1080","naLatMax",6.39405260968998,0.495511787528221,6,0.149278229859448
"1081","naLatMin",-5.61995738238653,-0.43552271123928,3,0.0349189716939349
"1082","naLongMax",-12.9039364362766,-1,1,0.128775259305165
"1083","naLongMin",-10.4520892675253,-0.809992308869525,2,0.240819989831995
"1084","phenoMean",3.92956799784188,0.304524748494169,5,0.100983408759248
"1085","phenoRange",7.46334414294095,0.578377317634592,7,0.122592920419229
"1086","ITD",-14.8362582293555,-1,1,0.228539258992279
"1087","naLatMax",-6.55751250811485,-0.44199234111064,2,0.0879447829235159
"1088","naLatMin",12.9135582054394,0.870405327664639,7,0.170330440277276
"1089","naLongMax",7.90900939681712,0.533086528594392,4,0.19377360740794
"1090","naLongMin",10.5097375177555,0.708381948823227,6,0.134434445430655
"1091","phenoMean",3.63092240621232,0.244733028374233,3,0.0658165988187252
"1092","phenoRange",9.76082700247594,0.657903553010612,5,0.119160866149609
"1093","ITD",-21.0194014177788,-1,1,0.246101469879163
"1094","naLatMax",5.67169867073726,0.269831597865578,4,0.0941232444732755
"1095","naLatMin",5.72937570118453,0.272575588015483,5,0.127617232763026
"1096","naLongMax",9.45791921435654,0.4499613964438,6,0.233628848423355
"1097","naLongMin",17.0171461738245,0.809592330228342,7,0.139360438790454
"1098","phenoMean",2.90291634540672,0.138106518245155,3,0.0643172383493314
"1099","phenoRange",0.765889153298124,0.0364372485246089,2,0.0948515273213956
"1100","ITD",-10.3733574846333,-0.545725469012807,1,0.168769291271246
"1101","naLatMax",-1.54211491590451,-0.0811281580722835,4,0.172671274699603
"1102","naLatMin",-7.05533572397234,-0.371169739663486,2,0.198200841365778
"1103","naLongMax",-6.82817770686331,-0.359219325768035,3,0.129427236234013
"1104","naLongMin",19.0083807219008,1,7,0.121571709562277
"1105","phenoMean",5.04767670316921,0.26555006325991,5,0.0811890345226486
