"","x_names","importance","RSimportance","rank","absrank","iter","rel_imp"
"888","phenoMean",-43.3491816818005,-0.459246077808156,6,7,81,0.0664159764523637
"2226","naLatMin",-53.076570953651,-0.45922364980415,2,6,203,0.116914400459854
"6863","polyC1",-54.2878304543342,-0.458305638650999,2,3,624,0.140336029995284
"9652","naLongMax",-66.2775374796739,-0.458255422586621,2,2,878,0.109222471375737
"6995","polyC1",-56.3157418295335,-0.457926654505669,2,5,636,0.0470956614680924
"6501","polyG1",-62.4175598093437,-0.457740209158577,3,5,591,0.0765744701554065
"1754","naLongMax",-64.7089786512111,-0.457465734422957,2,5,160,0.0653569022508849
"4560","naLongMin",-47.6247272304512,-0.457464946532668,2,5,415,0.0637915131995069
"4563","phenoRange",-47.59671472976,-0.457195869146273,3,6,415,0.0473106829529503
"8117","polyC1",-102.911751521403,-0.457149973495504,2,3,738,0.0812757074942467
"6770","naLongMax",-54.1552234318002,-0.457016602471569,3,5,616,0.102361550920066
"6804","naLongMin",-58.1903753046299,-0.456144901112431,2,4,619,0.111686353253856
"8563","naLongMax",-51.9582058383814,-0.456142272465119,3,6,779,0.120851068240123
"2778","naLongMin",-54.5537980778443,-0.456072033421752,3,5,253,0.0765510852025203
"5529","oliG1",-56.471993547572,-0.455228088382972,4,5,503,0.123131640432453
"2325","naLatMin",-46.7102100248698,-0.455053312008483,2,4,212,0.0615021542005311
"2072","naLatMin",-65.4551278021145,-0.455028899758589,2,2,189,0.0966336398494778
"105","naLongMin",-47.6506323616056,-0.454941777070944,4,6,10,0.0722856930749105
"6402","polyG1",-41.1431473941093,-0.454871107611226,3,7,582,0.110316925447918
"9410","naLongMax",-60.4355364857924,-0.454422613315487,2,4,856,0.132907952357686
"1296","phenoRange",-45.5390628070026,-0.454343729481573,4,7,118,0.110581393317214
"1562","polyG1",-73.7927329292927,-0.454193902481171,3,5,142,0.107716982403475
"1110","polyC1",-54.1935709560555,-0.453704414134995,3,6,101,0.0665610502725196
"10531","naLatMin",-33.3301004422347,-0.453667787258621,4,7,958,0.181146290050568
"7980","naLongMax",-66.0874465669136,-0.453649531297758,2,2,726,0.0922378241968082
"5978","naLongMax",-57.9606676278827,-0.453461820006316,4,5,544,0.0972085816711686
"1483","phenoRange",-68.0627750087922,-0.45283466040814,3,4,135,0.14571590664104
"10125","naLongMax",-53.1208306258368,-0.452572607226325,3,5,921,0.105926676425602
"9245","naLongMax",-46.3426526555373,-0.452526909034436,2,4,841,0.125147179760648
"10762","naLatMin",-74.243158110158,-0.452414290081212,2,2,979,0.0746136910289669
"2748","phenoRange",-53.4825405205166,-0.452222071892214,5,6,250,0.078430934364888
"4189","phenoRange",-37.9877439189086,-0.452175770064352,5,7,381,0.0913805789593439
"9105","phenoMean",-47.5967913879674,-0.452148424212868,2,4,828,0.117900442781177
"415","phenoMean",-35.2475785806865,-0.452003824138707,4,5,38,0.0869111700982668
"5901","naLongMax",-33.4823651166271,-0.451943227014802,3,6,537,0.090707749620894
"10240","polyC1",-68.1040127735018,-0.451677773232053,2,4,931,0.0872587686058712
"2320","polyC1",-37.2521743519893,-0.451649966248617,2,6,211,0.107770482970172
"2556","naLatMin",-51.6950803885662,-0.451579343071238,2,4,233,0.103739721025263
"5157","phenoRange",-40.9462815988868,-0.450924151425541,2,3,469,0.0780934003657368
"9013","naLatMin",-69.3007495110719,-0.450819597799137,2,3,820,0.0629061784594819
"7771","naLongMax",-44.1305202488224,-0.450417767181861,4,6,707,0.0945034777601881
"4459","naLatMin",-48.2395125838425,-0.450384879531578,3,4,406,0.0856874127521105
"5795","phenoRange",-46.3294164725735,-0.450370854439076,4,7,527,0.0705133384882642
"10763","naLongMax",-73.9058820865837,-0.450359036820832,3,3,979,0.066916100373316
"7859","naLongMax",-72.2190355151742,-0.450018743930602,1,2,715,0.100883210575411
"6659","naLatMin",-36.3567670285174,-0.449993235927944,3,4,606,0.0706752287546288
"3143","phenoMean",-51.670513432078,-0.449719805971034,3,6,286,0.0493529060902494
"6037","phenoRange",-72.8355153966141,-0.449389354565784,2,4,549,0.0901984962156002
"8962","phenoMean",-56.9209902391463,-0.449341237089527,3,5,815,0.0476566183826652
"268","naLatMin",-76.1729865575725,-0.449142574091316,2,3,25,0.0571287150262256
"9128","phenoRange",-75.8587579129368,-0.448955377737896,3,3,830,0.068925806349713
"4548","naLongMax",-61.3371132172608,-0.448912208886432,2,3,414,0.113386571520244
"6764","polyC1",-37.2902241822153,-0.44888578698613,2,5,615,0.15943148526787
"872","naLatMax",-54.5497935448964,-0.448764676577915,4,7,80,0.164246005477094
"2590","naLongMax",-47.1796721241074,-0.448388088250531,3,5,236,0.0543098269879273
"9920","phenoRange",-37.513958792223,-0.448177128314164,3,5,902,0.0796988047465334
"581","phenoRange",-53.1846731793217,-0.448167957343873,1,5,53,0.0713381597631984
"950","naLatMin",-72.0821888224311,-0.448064915101923,3,4,87,0.100637157121162
"7793","naLongMax",-36.9596971012308,-0.448027112990009,4,6,709,0.148201355945096
"561","polyG1",-43.8639080708529,-0.447441730128631,4,7,51,0.12162151188987
"1219","phenoRange",-51.8504283343383,-0.447417196907548,3,5,111,0.116512188208994
"3910","naLongMax",-42.5579165760642,-0.447347192834862,7,8,356,0.113081600077783
"4910","naLatMin",-66.7059808628159,-0.44727361400222,4,4,447,0.0731520322203917
"10778","phenoRange",-50.6886175773271,-0.447101125318077,3,6,980,0.0858796120685671
"4128","naLatMax",-66.6869605119264,-0.4468758006588,2,2,376,0.109135525937062
"4031","naLongMax",-110.447069760056,-0.446822959218779,1,3,367,0.0644903518573703
"1511","naLatMin",-60.9253460478226,-0.446339496442783,2,6,138,0.10865245104618
"8483","ITD",-51.9401634531105,-0.445817068102433,3,6,772,0.0714765945168484
"10135","naLatMin",-42.4068255817229,-0.445808241291183,4,6,922,0.057976343298719
"9283","polyC1",-37.1275571502391,-0.445581622139083,4,6,844,0.0721451997217052
"5560","naLongMax",-61.2603826405351,-0.445464091829084,3,5,506,0.0453264901857748
"7672","naLongMax",-61.0184896414807,-0.444990917900639,1,4,698,0.106932829082711
"9414","phenoRange",-59.1785484713026,-0.444971157902577,3,6,856,0.0825863222896905
"9238","phenoRange",-32.887526020484,-0.444944097632253,5,8,840,0.103373005519485
"3677","naLatMax",-33.0815346292896,-0.444873838905995,3,4,335,0.119545048727627
"3051","naLatMin",-60.5891911368926,-0.444723036038826,2,3,278,0.0981516982125112
"7709","phenoRange",-62.5858939271619,-0.444518165379053,1,3,701,0.0898659673793234
"4475","phenoRange",-68.9768544334411,-0.444242813919545,3,5,407,0.10035665793367
"966","phenoRange",-28.0041670379796,-0.444134113282184,4,7,88,0.0909234624450993
"4832","naLatMax",-73.9265313885919,-0.443996994065865,3,4,440,0.110206839120186
"2231","phenoRange",-51.3143608291915,-0.443976836558004,3,7,203,0.0775576858027259
"10257","naLongMax",-33.3788116051547,-0.443855986048184,5,6,933,0.0958798239574742
"5471","naLatMin",-33.0922036609662,-0.443732991949626,3,4,498,0.104138091951692
"1835","phenoRange",-54.3149116589349,-0.443658380247605,3,4,167,0.0893531351465994
"1417","phenoRange",-50.9028540286604,-0.443145985678135,3,5,129,0.109410700117399
"1616","polyC1",-59.1952304219355,-0.443037961144741,2,3,147,0.0885703147854589
"1032","phenoRange",-56.4418617563426,-0.442701801223094,3,6,94,0.12007689955252
"3121","phenoMean",-48.5255623736365,-0.442657867975076,4,6,284,0.0522563179750561
"5915","phenoMean",-41.437350041684,-0.442624477214142,4,7,538,0.11405966179809
"10709","naLongMin",-47.4700071335044,-0.442526861716926,3,4,974,0.127493672308987
"786","naLongMax",-48.8994845961005,-0.44225097825484,2,4,72,0.130946081095803
"4651","phenoRange",-44.5793292408669,-0.442201904995848,4,7,423,0.128486284452591
"2005","naLatMax",-39.6857930061964,-0.442168407506102,4,7,183,0.164441928713285
"6562","naLongMin",-33.9328888798606,-0.442120719783461,5,7,597,0.0867869563961071
"8511","phenoMean",-47.0647919361998,-0.442111583336092,1,4,774,0.11413453262991
"4970","phenoRange",-30.5637623686097,-0.441586957015721,2,4,452,0.111303620274124
"4668","naLatMin",-57.4526543620002,-0.441153814671307,4,6,425,0.0584633188690767
"2803","phenoRange",-42.6037910034617,-0.441109757477667,3,5,255,0.0833656050261213
"10430","ITD",-58.612377453752,-0.440875467937468,4,5,949,0.066872331669113
"4080","polyC1",-56.7108025484428,-0.44086793547983,1,5,371,0.121912088273627
"8425","polyC1",-51.4897337746489,-0.440761411477444,1,4,766,0.122051541987974
"7764","phenoRange",-47.8786003063067,-0.440750954152744,4,5,706,0.100779182905839
"7991","naLongMax",-55.591275701459,-0.440647704284867,3,5,727,0.131407304566661
"2769","phenoMean",-24.4232345767012,-0.440473982347762,5,9,252,0.115375530833353
"6758","naLatMin",-36.5834628845976,-0.440378058533166,3,6,615,0.0757927379077475
"5143","naLongMin",-56.6030622398315,-0.440345960052549,5,6,468,0.0472919644016525
"3683","phenoRange",-32.7102114135103,-0.439880358817185,4,5,335,0.0476065632628956
"8387","naLongMax",-58.1608567621106,-0.439676503784562,2,2,763,0.105088349574472
"4172","naLatMax",-51.1066901746076,-0.439589922884905,3,4,380,0.117280052570672
"3623","naLatMin",-33.4366800424332,-0.439361994032105,4,5,330,0.0439367817759565
"8408","naLatMin",-41.4269471612217,-0.438484075303283,2,4,765,0.0996033645840035
"1769","phenoRange",-69.7593318661507,-0.438428642935886,2,2,161,0.0961975492164844
"3681","oliG1",-32.5950938014106,-0.438332280271423,5,6,335,0.0804925553580637
"4955","naLongMax",-32.6140185182715,-0.437889197313524,1,6,451,0.0796726983257288
"7600","polyC1",-36.3708551919416,-0.43777416633915,3,4,691,0.0538836591924581
"2319","phenoRange",-36.092980362946,-0.437595755047949,3,7,211,0.046248101101376
"8188","naLatMin",-51.4416032145914,-0.437489614661649,3,6,745,0.0982715763173861
"6906","phenoRange",-43.1641930338632,-0.436626329195304,4,7,628,0.136835860069099
"1704","polyC1",-62.4789400601534,-0.436450492643627,3,4,155,0.0754439361916894
"4899","naLatMin",-43.0700502314593,-0.436193827332092,4,7,446,0.0658755106975264
"3080","polyG1",-46.8488616836595,-0.436048477769773,3,3,280,0.062289385253379
"8265","naLatMin",-58.9426403491814,-0.435993994319005,3,5,752,0.127313065825017
"5030","naLatMax",-47.5605107165446,-0.435719935663597,4,5,458,0.16060143918375
"8512","phenoRange",-46.3758860230225,-0.435640221804158,2,5,774,0.106469156127921
"10756","phenoRange",-59.5397087132621,-0.435391962654497,3,5,978,0.0715086532536645
"1308","polyC1",-41.3790494078398,-0.435220515146475,2,5,119,0.118542113147716
"1655","naLongMax",-48.731749139153,-0.435135922432596,2,4,151,0.135299466910761
"615","polyC1",-20.44233819232,-0.434995507464668,4,7,56,0.0465667736771588
"2650","polyC1",-64.502969403602,-0.434932333531024,2,3,241,0.0664745449696793
"4388","polyC1",-81.3056098152502,-0.434878735343442,1,3,399,0.0798157057209822
"1917","naLatMax",-50.6499715318453,-0.434769462474781,2,4,175,0.149378514178156
"3508","polyC1",-65.8298986096448,-0.434711508623658,2,7,319,0.0763016077584794
"7694","naLongMax",-79.0616125674124,-0.434691184122873,2,4,700,0.0993263235809628
"7375","naLongMax",-67.8224548784238,-0.434532047776683,2,2,671,0.114334375315024
"9344","naLongMax",-53.176382730178,-0.434335412930779,1,2,850,0.126590416279052
"6747","naLatMin",-47.9047810638449,-0.43429141896366,4,7,614,0.132644385636104
"10245","naLatMin",-27.821633398204,-0.43421377262631,4,5,932,0.0972801010991709
"8761","naLongMax",-38.1169317774449,-0.434004922549071,2,4,797,0.0944998622387664
"8871","naLongMax",-57.7977940412943,-0.433791980987617,2,2,807,0.13232522653182
"1798","naLongMax",-54.2822742573523,-0.433772871259881,2,4,164,0.110479383030477
"719","naLatMin",-33.4190615021625,-0.433442201897538,2,5,66,0.072487336123839
"6055","naLongMax",-36.7460015981496,-0.433374558827687,2,5,551,0.0765596355888928
"7038","phenoRange",-56.5895084184561,-0.433365053702672,3,5,640,0.123333362957402
"7842","polyC1",-51.8090030527807,-0.433215439266323,1,3,713,0.0681854303343475
"2891","phenoRange",-59.7698178867779,-0.433130761703596,3,4,263,0.0604687151087248
"7749","naLongMax",-40.6916314040598,-0.433119239643992,3,5,705,0.103737663261629
"8420","naLongMax",-50.5169643134916,-0.43243432937175,2,5,766,0.100654597053537
"3117","naLatMin",-47.3769830649463,-0.432180345549466,5,7,284,0.0858222548169904
"3613","naLongMax",-43.0253543530314,-0.431597273793311,6,6,329,0.115424683548809
"7319","naLatMin",-48.8203860937335,-0.431351073745323,3,5,666,0.0803838303984316
"5372","naLatMin",-44.2606163584317,-0.430854090484786,1,3,489,0.0720989237189791
"9629","naLatMin",-43.5979862660336,-0.430664623874066,4,9,876,0.0954664010157829
"6763","phenoRange",-35.7554812989436,-0.430411125541018,4,7,615,0.0676678580216414
"3140","naLongMax",-49.423060538161,-0.430158860815922,4,7,286,0.081781074675906
"10819","naLongMin",-33.2777421455887,-0.429871635190069,4,7,984,0.111662897115552
"7292","polyC1",-50.0869486970295,-0.429832781722949,2,3,663,0.0685949353626823
"3836","phenoMean",-40.25307219827,-0.429825437308296,4,7,349,0.0777697983668959
"1165","polyC1",-45.3855309534217,-0.429578998923474,2,5,106,0.0652543814916961
"9202","naLongMin",-56.5492163847587,-0.42876109497554,3,6,837,0.113450264483178
"3779","naLongMin",-47.1048762252414,-0.428727957088539,3,7,344,0.110875077920983
"6247","polyC1",-56.5609359430342,-0.42869307273739,2,3,568,0.114893689537132
"7280","phenoRange",-27.3023726429978,-0.428506264256984,4,10,662,0.0578549679740897
"5186","naLongMax",-63.2318251686659,-0.428497112170804,3,5,472,0.0591112764796334
"4729","polyC1",-32.7133792812149,-0.428476156539826,3,8,430,0.0963593795684981
"10202","naLongMax",-63.2741760299204,-0.428203949521491,1,3,928,0.109617888020719
"9921","polyC1",-35.8385060389039,-0.428160589730017,4,6,902,0.0792769119711796
"501","naLongMin",-31.3567844424533,-0.428089580812656,5,7,46,0.167131417254499
"2139","naLongMax",-59.2452341794831,-0.428064534238521,2,3,195,0.0995887251099715
"5656","ITD",-55.9387012810214,-0.427277057180216,5,7,515,0.0696611824290254
"6237","polyG1",-59.1138081671221,-0.427208874075846,2,6,567,0.162882374230324
"2307","phenoMean",-53.6575946798282,-0.427193177610141,3,5,210,0.0797063551560637
"9597","naLongMax",-38.6909194123874,-0.426947750715909,3,3,873,0.159645129351156
"5199","oliG1",-51.8272044714038,-0.426649158452107,3,4,473,0.0517264950897325
"9172","phenoRange",-60.577623543509,-0.426499575793546,3,4,834,0.085288125242094
"6221","naLongMin",-48.4195799184589,-0.426327819720503,3,6,566,0.08572458159512
"5894","phenoRange",-52.6739525467419,-0.426111845045832,2,3,536,0.0828063286683108
"7012","naLongMax",-48.4949572939648,-0.425379983402992,2,6,638,0.102576135647251
"1171","naLongMax",-65.1880041951149,-0.425293313812541,2,4,107,0.14606222705614
"6049","polyC1",-58.4205642463602,-0.425132004441244,2,7,550,0.0907774231411963
"7050","polyC1",-77.337420600652,-0.424729265276092,1,2,641,0.083669513800405
"7825","naLatMin",-61.814282062279,-0.424637468935106,2,2,712,0.0924000602663997
"3689","naLatMin",-53.6582959366072,-0.424604906628958,3,5,336,0.0663536862393542
"7616","naLatMin",-52.9610623632827,-0.424593600399534,3,4,693,0.0831921489649174
"1089","polyG1",-38.1606016962,-0.423753879852515,3,5,99,0.108173295024
"6369","polyG1",-58.0079638591534,-0.423753152843672,3,6,579,0.0947626614705436
"4","naLatMin",-52.3854348629999,-0.423450457131776,3,5,1,0.0791746645108168
"8606","naLatMin",-38.3263866384112,-0.422588262708836,2,7,783,0.117384974663078
"6191","phenoRange",-47.0088596992175,-0.421990528462729,3,5,563,0.0516533069363414
"9701","polyC1",-60.1207169353487,-0.421922830941657,1,2,882,0.0987649895122937
"863","naLongMax",-65.1904372116753,-0.421717838274399,2,7,79,0.0944270325862865
"8727","naLatMin",-42.4958895598913,-0.421702704240557,2,5,794,0.0896645706310584
"10747","polyG1",-27.2195168937671,-0.421679430077827,3,5,977,0.0835022077313581
"7148","phenoRange",-29.263466066926,-0.42122249902395,3,5,650,0.0865795085848465
"645","oliG1",-24.9250181267466,-0.421069701610456,6,8,59,0.085360299609581
"7111","naLongMax",-47.4890408129542,-0.420816228264904,2,5,647,0.107583755996849
"5713","naLatMin",-49.3686114178108,-0.420777877769958,3,7,520,0.100361032253981
"2930","naLatMin",-56.0379421139979,-0.420321398980615,4,6,267,0.0961800155754918
"7161","polyG1",-44.9453089668294,-0.42018261588744,3,4,651,0.118350160880839
"5988","naLatMin",-38.2555001405493,-0.420097193237399,6,9,545,0.0958292742372231
"8094","phenoRange",-47.9451208788005,-0.419691037018412,2,6,736,0.0699387869609676
"8582","ITD",-35.3800723909634,-0.419685794269995,4,7,781,0.0974891222447664
"1747","phenoRange",-66.2269463617588,-0.419282509800975,3,5,159,0.0994161111832564
"8342","naLatMin",-56.5840946112846,-0.419157449696772,3,3,759,0.0511151141425284
"8610","phenoMean",-38.0074028949106,-0.419071135272065,3,8,783,0.0582489578982389
"577","naLongMax",-49.722751343536,-0.418995597246876,2,6,53,0.138317586872363
"9522","oliG1",-59.4091927550831,-0.418938857999314,4,5,866,0.0832965464227509
"11005","naLongMax",-65.0718948915657,-0.418732210117357,3,5,1001,0.112257881564292
"4185","naLongMax",-35.1692608473743,-0.418626798164233,6,8,381,0.103784287143346
"2991","polyC1",-41.4037982990457,-0.418456280222848,2,5,272,0.12425861153582
"5410","phenoRange",-50.3424078976804,-0.418452176269961,3,4,492,0.104880149327685
"4493","naLongMax",-58.2346830814011,-0.418236988802529,2,3,409,0.0753683363280512
"5097","naLatMin",-29.8953576133859,-0.418153118233745,4,8,464,0.0919340046627295
"6236","polyC1",-57.8535443179695,-0.41810108831938,3,7,567,0.0784583939439188
"6626","naLatMin",-52.627466060154,-0.417718188341833,1,4,603,0.0701573536119134
"2682","phenoRange",-36.5555981972979,-0.417561650193928,5,7,244,0.116261030223775
"1451","polyC1",-43.3334756242022,-0.417451913635622,2,4,132,0.0643288652701176
