"","X","NewID","GenusSpecies","Month","Day","Year","Collector","Notes","Dietary_specialization","Sociality","Nest_location","Superfamily","Family","Subfamily","Genus","Voltinism","n_rec","allCentLong","allCentLat","MaxLat","MinLat","MidLat","latRange","MaxLong","MinLong","MidLong","longRange","lat_q10","lat_q90","long_q10","long_q90","latSkew","latKurt","longSkew","longKurt","nn_rec","cont_hull_area","nnCentLong","nnCentLat","nnLatMax","nnLatMin","nnLatMid","nnLatRange","nnLat_q10","nnLongMax","nnLongMin","nnLongMid","nnLongRange","nnLong_q10","nnLong_q90","na_rec","na_hull_area","naCentLong","naCentLat","naLatMax","naLatMin","naLatMid","naLatRange","naLat_q10","naLongMax","naLongMin","naLongMid","naLongRange","naLong_q10","naLong_q90","pheno_q10","pheno_q90","phenoMean","phenoRange","phenoSkew","phenoKurt","nnLat_q90","nnLatSkew","nnLongSkew","nnLatKurt","nnLongKurt","naLat_q90","naLatKurt","naLongKurt","naLatSkew","naLongSkew","bin","extinct","ITD","ITsource","forageD","probL"
"1072",1072,"706ev1972.3","Colletes americanus",9,6,1972,"Evans","706ev1972-Colletes_americanus-9-6-1972-s3","oligolectic","solitary","ground",NA,"Colletidae",NA,"Colletes",NA,434,-79.07437161,41.30331413,46.6616,26.8825,36.77205,19.7791,-63.211672,-104.83432,-84.022996,41.622648,37.6198928,44.046125,-89.88167,-70.9438171,-1.817742066,6.628381482,-0.516716388,2.560763589,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,234,278,252.575,44,-1.781320107,10.12051359,44.3,-1.794943349,-0.40543069,6.60712071,2.523273828,44.3,6.60712071,2.523273828,-1.794943349,-0.40543069,1,1,2.1726,"Gibbs",0.590573456,1.816489229
"1073",1073,"706ev1972.4","Colletes americanus",9,6,1972,"Evans","706ev1972-Colletes_americanus-9-6-1972-s4","oligolectic","solitary","ground",NA,"Colletidae",NA,"Colletes",NA,434,-79.07437161,41.30331413,46.6616,26.8825,36.77205,19.7791,-63.211672,-104.83432,-84.022996,41.622648,37.6198928,44.046125,-89.88167,-70.9438171,-1.817742066,6.628381482,-0.516716388,2.560763589,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,234,278,252.575,44,-1.781320107,10.12051359,44.3,-1.794943349,-0.40543069,6.60712071,2.523273828,44.3,6.60712071,2.523273828,-1.794943349,-0.40543069,1,1,2.1726,"Gibbs",0.590573456,1.816489229
"1074",1074,"707ev1972.1","Colletes americanus",9,7,1972,"Evans","707ev1972-Colletes_americanus-9-7-1972-s1","oligolectic","solitary","ground",NA,"Colletidae",NA,"Colletes",NA,434,-79.07437161,41.30331413,46.6616,26.8825,36.77205,19.7791,-63.211672,-104.83432,-84.022996,41.622648,37.6198928,44.046125,-89.88167,-70.9438171,-1.817742066,6.628381482,-0.516716388,2.560763589,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,234,278,252.575,44,-1.781320107,10.12051359,44.3,-1.794943349,-0.40543069,6.60712071,2.523273828,44.3,6.60712071,2.523273828,-1.794943349,-0.40543069,1,1,2.1726,"Gibbs",0.590573456,1.816489229
"1075",1075,"707ev1972.2","Colletes americanus",9,7,1972,"Evans","707ev1972-Colletes_americanus-9-7-1972-s2","oligolectic","solitary","ground",NA,"Colletidae",NA,"Colletes",NA,434,-79.07437161,41.30331413,46.6616,26.8825,36.77205,19.7791,-63.211672,-104.83432,-84.022996,41.622648,37.6198928,44.046125,-89.88167,-70.9438171,-1.817742066,6.628381482,-0.516716388,2.560763589,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,234,278,252.575,44,-1.781320107,10.12051359,44.3,-1.794943349,-0.40543069,6.60712071,2.523273828,44.3,6.60712071,2.523273828,-1.794943349,-0.40543069,1,1,2.1726,"Gibbs",0.590573456,1.816489229
"1076",1076,"707ev1972.3","Colletes americanus",9,7,1972,"Evans","707ev1972-Colletes_americanus-9-7-1972-s3","oligolectic","solitary","ground",NA,"Colletidae",NA,"Colletes",NA,434,-79.07437161,41.30331413,46.6616,26.8825,36.77205,19.7791,-63.211672,-104.83432,-84.022996,41.622648,37.6198928,44.046125,-89.88167,-70.9438171,-1.817742066,6.628381482,-0.516716388,2.560763589,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,234,278,252.575,44,-1.781320107,10.12051359,44.3,-1.794943349,-0.40543069,6.60712071,2.523273828,44.3,6.60712071,2.523273828,-1.794943349,-0.40543069,1,1,2.1726,"Gibbs",0.590573456,1.816489229
"1077",1077,"708ev1972.1","Colletes americanus",9,20,1972,"Evans","708ev1972-Colletes_americanus-9-20-1972-s1","oligolectic","solitary","ground",NA,"Colletidae",NA,"Colletes",NA,434,-79.07437161,41.30331413,46.6616,26.8825,36.77205,19.7791,-63.211672,-104.83432,-84.022996,41.622648,37.6198928,44.046125,-89.88167,-70.9438171,-1.817742066,6.628381482,-0.516716388,2.560763589,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,234,278,252.575,44,-1.781320107,10.12051359,44.3,-1.794943349,-0.40543069,6.60712071,2.523273828,44.3,6.60712071,2.523273828,-1.794943349,-0.40543069,1,1,2.1726,"Gibbs",0.590573456,1.816489229
"1078",1078,"708ev1972.2","Colletes americanus",9,20,1972,"Evans","708ev1972-Colletes_americanus-9-20-1972-s2","oligolectic","solitary","ground",NA,"Colletidae",NA,"Colletes",NA,434,-79.07437161,41.30331413,46.6616,26.8825,36.77205,19.7791,-63.211672,-104.83432,-84.022996,41.622648,37.6198928,44.046125,-89.88167,-70.9438171,-1.817742066,6.628381482,-0.516716388,2.560763589,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,234,278,252.575,44,-1.781320107,10.12051359,44.3,-1.794943349,-0.40543069,6.60712071,2.523273828,44.3,6.60712071,2.523273828,-1.794943349,-0.40543069,1,1,2.1726,"Gibbs",0.590573456,1.816489229
"1079",1079,"709ev1973.1","Colletes americanus",9,18,1973,"Evans","709ev1973-Colletes_americanus-9-18-1973-s1","oligolectic","solitary","ground",NA,"Colletidae",NA,"Colletes",NA,434,-79.07437161,41.30331413,46.6616,26.8825,36.77205,19.7791,-63.211672,-104.83432,-84.022996,41.622648,37.6198928,44.046125,-89.88167,-70.9438171,-1.817742066,6.628381482,-0.516716388,2.560763589,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,234,278,252.575,44,-1.781320107,10.12051359,44.3,-1.794943349,-0.40543069,6.60712071,2.523273828,44.3,6.60712071,2.523273828,-1.794943349,-0.40543069,1,1,2.1726,"Gibbs",0.590573456,1.816489229
"1080",1080,"709ev1973.2","Colletes americanus",9,18,1973,"Evans","709ev1973-Colletes_americanus-9-18-1973-s2","oligolectic","solitary","ground",NA,"Colletidae",NA,"Colletes",NA,434,-79.07437161,41.30331413,46.6616,26.8825,36.77205,19.7791,-63.211672,-104.83432,-84.022996,41.622648,37.6198928,44.046125,-89.88167,-70.9438171,-1.817742066,6.628381482,-0.516716388,2.560763589,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,234,278,252.575,44,-1.781320107,10.12051359,44.3,-1.794943349,-0.40543069,6.60712071,2.523273828,44.3,6.60712071,2.523273828,-1.794943349,-0.40543069,1,1,2.1726,"Gibbs",0.590573456,1.816489229
"1081",1081,"710ev1973.1","Colletes americanus",9,18,1973,"Evans","710ev1973-Colletes_americanus-9-18-1973-s1","oligolectic","solitary","ground",NA,"Colletidae",NA,"Colletes",NA,434,-79.07437161,41.30331413,46.6616,26.8825,36.77205,19.7791,-63.211672,-104.83432,-84.022996,41.622648,37.6198928,44.046125,-89.88167,-70.9438171,-1.817742066,6.628381482,-0.516716388,2.560763589,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,234,278,252.575,44,-1.781320107,10.12051359,44.3,-1.794943349,-0.40543069,6.60712071,2.523273828,44.3,6.60712071,2.523273828,-1.794943349,-0.40543069,1,1,2.1726,"Gibbs",0.590573456,1.816489229
"1082",1082,"710ev1973.2","Colletes americanus",9,18,1973,"Evans","710ev1973-Colletes_americanus-9-18-1973-s2","oligolectic","solitary","ground",NA,"Colletidae",NA,"Colletes",NA,434,-79.07437161,41.30331413,46.6616,26.8825,36.77205,19.7791,-63.211672,-104.83432,-84.022996,41.622648,37.6198928,44.046125,-89.88167,-70.9438171,-1.817742066,6.628381482,-0.516716388,2.560763589,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,234,278,252.575,44,-1.781320107,10.12051359,44.3,-1.794943349,-0.40543069,6.60712071,2.523273828,44.3,6.60712071,2.523273828,-1.794943349,-0.40543069,1,1,2.1726,"Gibbs",0.590573456,1.816489229
"1083",1083,"711ev1972","Colletes compactus",9,7,1972,"Evans","711ev1972-Colletes_compactus-9-7-1972-s1","oligolectic","solitary","ground",NA,"Colletidae",NA,"Colletes",NA,635,-85.13857509,41.55234435,50.2667,14.757,32.51185,35.5097,-63.3,-122.51,-92.905,59.21,37.29953,43.85364,-111.9884,-71.067629,-3.0724649,15.84349338,-0.983399777,2.577609654,297,11749009.94,-85.66078962,41.4954352,50.2667,14.757,32.51185,35.5097,37.299038,-63.3,-122.51,-92.905,59.21,-112.08968,-71.111824,297,11749009.94,-85.66078962,41.4954352,50.2667,14.757,32.51185,35.5097,37.299038,-63.3,-122.51,-92.905,59.21,-112.08968,-71.111824,241.6,277,258.0837004,35.4,-3.982803591,26.61114206,43.8594604,-3.012074085,-0.939999714,15.34310364,2.492122344,43.8594604,15.34310364,2.492122344,-3.012074085,-0.939999714,1,1,2.7182,"Gibbs",1.255426292,2.249573793
"1084",1084,"712ev1973","Colletes compactus",9,18,1973,"Evans","712ev1973-Colletes_compactus-9-18-1973-s1","oligolectic","solitary","ground",NA,"Colletidae",NA,"Colletes",NA,635,-85.13857509,41.55234435,50.2667,14.757,32.51185,35.5097,-63.3,-122.51,-92.905,59.21,37.29953,43.85364,-111.9884,-71.067629,-3.0724649,15.84349338,-0.983399777,2.577609654,297,11749009.94,-85.66078962,41.4954352,50.2667,14.757,32.51185,35.5097,37.299038,-63.3,-122.51,-92.905,59.21,-112.08968,-71.111824,297,11749009.94,-85.66078962,41.4954352,50.2667,14.757,32.51185,35.5097,37.299038,-63.3,-122.51,-92.905,59.21,-112.08968,-71.111824,241.6,277,258.0837004,35.4,-3.982803591,26.61114206,43.8594604,-3.012074085,-0.939999714,15.34310364,2.492122344,43.8594604,15.34310364,2.492122344,-3.012074085,-0.939999714,1,1,2.7182,"Gibbs",1.255426292,2.249573793
"1085",1085,"713ev1972.1","Colletes americanus",9,13,1972,"Evans","713ev1972-Colletes_americanus-9-13-1972-s1","oligolectic","solitary","ground",NA,"Colletidae",NA,"Colletes",NA,434,-79.07437161,41.30331413,46.6616,26.8825,36.77205,19.7791,-63.211672,-104.83432,-84.022996,41.622648,37.6198928,44.046125,-89.88167,-70.9438171,-1.817742066,6.628381482,-0.516716388,2.560763589,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,234,278,252.575,44,-1.781320107,10.12051359,44.3,-1.794943349,-0.40543069,6.60712071,2.523273828,44.3,6.60712071,2.523273828,-1.794943349,-0.40543069,1,1,2.1726,"Gibbs",0.590573456,1.816489229
"1086",1086,"713ev1972.2","Colletes americanus",9,13,1972,"Evans","713ev1972-Colletes_americanus-9-13-1972-s2","oligolectic","solitary","ground",NA,"Colletidae",NA,"Colletes",NA,434,-79.07437161,41.30331413,46.6616,26.8825,36.77205,19.7791,-63.211672,-104.83432,-84.022996,41.622648,37.6198928,44.046125,-89.88167,-70.9438171,-1.817742066,6.628381482,-0.516716388,2.560763589,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,234,278,252.575,44,-1.781320107,10.12051359,44.3,-1.794943349,-0.40543069,6.60712071,2.523273828,44.3,6.60712071,2.523273828,-1.794943349,-0.40543069,1,1,2.1726,"Gibbs",0.590573456,1.816489229
"1087",1087,"713ev1972.3","Colletes americanus",9,13,1972,"Evans","713ev1972-Colletes_americanus-9-13-1972-s3","oligolectic","solitary","ground",NA,"Colletidae",NA,"Colletes",NA,434,-79.07437161,41.30331413,46.6616,26.8825,36.77205,19.7791,-63.211672,-104.83432,-84.022996,41.622648,37.6198928,44.046125,-89.88167,-70.9438171,-1.817742066,6.628381482,-0.516716388,2.560763589,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,201,5174846.467,-79.85758193,41.59466436,46.6616,26.9323,36.79695,19.7293,38.2025,-63.211672,-104.83432,-84.022996,41.622648,-89.88167,-71.37028,234,278,252.575,44,-1.781320107,10.12051359,44.3,-1.794943349,-0.40543069,6.60712071,2.523273828,44.3,6.60712071,2.523273828,-1.794943349,-0.40543069,1,1,2.1726,"Gibbs",0.590573456,1.816489229
"1088",1088,"714ev1972","Colletes inaequalis",5,2,1972,"Evans","714ev1972-Colletes_inaequalis-5-2-1972-s1","polylectic","solitary","ground","Apoidea","Colletidae","Colletinae","Colletes","Univoltine",2212,-79.15607597,41.67197962,50.5,28.4414,39.4707,22.0586,-53.3333,-120.3092,-86.82125,66.9759,38.56554,44.4707742,-91.9660944,-71.4496888,-0.584024018,4.671577426,-0.880977275,4.060758955,829,8175659.147,-79.22452556,41.66732775,50.5,28.4414,39.4707,22.0586,38.57198,-53.3333,-120.3092,-86.82125,66.9759,-92.1796408,-71.4987474,829,8175659.147,-79.22452556,41.66732775,50.5,28.4414,39.4707,22.0586,38.57198,-53.3333,-120.3092,-86.82125,66.9759,-92.1796408,-71.4987474,92,142,117.5590143,50,2.453565959,16.34952754,44.4701694,-0.596230148,-0.878489325,4.680821733,4.055925349,44.4701694,4.680821733,4.055925349,-0.596230148,-0.878489325,1,1,2.875979661,"Gibbs",1.518004426,2.37403947
"1089",1089,"721ev1972.1","Colletes inaequalis",5,4,1972,"Evans","721ev1972-Colletes_inaequalis-5-4-1972-s1","polylectic","solitary","ground","Apoidea","Colletidae","Colletinae","Colletes","Univoltine",2212,-79.15607597,41.67197962,50.5,28.4414,39.4707,22.0586,-53.3333,-120.3092,-86.82125,66.9759,38.56554,44.4707742,-91.9660944,-71.4496888,-0.584024018,4.671577426,-0.880977275,4.060758955,829,8175659.147,-79.22452556,41.66732775,50.5,28.4414,39.4707,22.0586,38.57198,-53.3333,-120.3092,-86.82125,66.9759,-92.1796408,-71.4987474,829,8175659.147,-79.22452556,41.66732775,50.5,28.4414,39.4707,22.0586,38.57198,-53.3333,-120.3092,-86.82125,66.9759,-92.1796408,-71.4987474,92,142,117.5590143,50,2.453565959,16.34952754,44.4701694,-0.596230148,-0.878489325,4.680821733,4.055925349,44.4701694,4.680821733,4.055925349,-0.596230148,-0.878489325,1,1,2.875979661,"Gibbs",1.518004426,2.37403947
"1090",1090,"721ev1972.2","Colletes inaequalis",5,4,1972,"Evans","721ev1972-Colletes_inaequalis-5-4-1972-s2","polylectic","solitary","ground","Apoidea","Colletidae","Colletinae","Colletes","Univoltine",2212,-79.15607597,41.67197962,50.5,28.4414,39.4707,22.0586,-53.3333,-120.3092,-86.82125,66.9759,38.56554,44.4707742,-91.9660944,-71.4496888,-0.584024018,4.671577426,-0.880977275,4.060758955,829,8175659.147,-79.22452556,41.66732775,50.5,28.4414,39.4707,22.0586,38.57198,-53.3333,-120.3092,-86.82125,66.9759,-92.1796408,-71.4987474,829,8175659.147,-79.22452556,41.66732775,50.5,28.4414,39.4707,22.0586,38.57198,-53.3333,-120.3092,-86.82125,66.9759,-92.1796408,-71.4987474,92,142,117.5590143,50,2.453565959,16.34952754,44.4701694,-0.596230148,-0.878489325,4.680821733,4.055925349,44.4701694,4.680821733,4.055925349,-0.596230148,-0.878489325,1,1,2.875979661,"Gibbs",1.518004426,2.37403947
"1091",1091,"721ev1972.3","Colletes inaequalis",5,4,1972,"Evans","721ev1972-Colletes_inaequalis-5-4-1972-s3","polylectic","solitary","ground","Apoidea","Colletidae","Colletinae","Colletes","Univoltine",2212,-79.15607597,41.67197962,50.5,28.4414,39.4707,22.0586,-53.3333,-120.3092,-86.82125,66.9759,38.56554,44.4707742,-91.9660944,-71.4496888,-0.584024018,4.671577426,-0.880977275,4.060758955,829,8175659.147,-79.22452556,41.66732775,50.5,28.4414,39.4707,22.0586,38.57198,-53.3333,-120.3092,-86.82125,66.9759,-92.1796408,-71.4987474,829,8175659.147,-79.22452556,41.66732775,50.5,28.4414,39.4707,22.0586,38.57198,-53.3333,-120.3092,-86.82125,66.9759,-92.1796408,-71.4987474,92,142,117.5590143,50,2.453565959,16.34952754,44.4701694,-0.596230148,-0.878489325,4.680821733,4.055925349,44.4701694,4.680821733,4.055925349,-0.596230148,-0.878489325,1,1,2.875979661,"Gibbs",1.518004426,2.37403947
"1092",1092,"724ev1973","Colletes latitarsis",8,9,1973,"Evans","724ev1973-Colletes_latitarsis-8-9-1973-s1","oligolectic","solitary","ground",NA,"Colletidae",NA,"Colletes",NA,121,-83.6569188,39.35366272,44.900728,26.7175,35.809114,18.183228,-71.627,-110.3333,-90.98015,38.7063,32.378688,43.8827,-96.374812,-76.49412,-1.207803424,4.084497988,-0.764185839,3.116869195,86,4423229.937,-83.81498922,39.65386239,44.900728,27.7519,36.326314,17.148828,34.088605,-71.627,-110.3333,-90.98015,38.7063,-96.38197,-76.53125,86,4423229.937,-83.81498922,39.65386239,44.900728,27.7519,36.326314,17.148828,34.088605,-71.627,-110.3333,-90.98015,38.7063,-96.38197,-76.53125,180.3,243.7,207.4054054,63.4,-0.431425436,4.544536343,43.8827,-1.216515719,-0.723569882,4.300874245,3.022792219,43.8827,4.300874245,3.022792219,-1.216515719,-0.723569882,1,1,2.3528,"Gibbs",0.772245078,1.960022417
"1093",1093,"725ev1972","Colletes nudus",7,20,1972,"Evans","725ev1972-Colletes_nudus-7-20-1972-s1","polylectic","solitary","ground",NA,"Colletidae",NA,"Colletes",NA,202,-83.25490374,37.31981535,45.6469,25.993,35.81995,19.6539,-70.466,-121.8047,-96.13535,51.3387,28.5925,41.9688339,-104.27673,-75.45472,-0.290248709,1.610383472,-1.464950576,5.123516576,87,4858301.005,-84.02785059,37.19444767,45.6469,25.993,35.81995,19.6539,28.2315,-70.466,-121.8047,-96.13535,51.3387,-105.27,-76.07314,87,4858301.005,-84.02785059,37.19444767,45.6469,25.993,35.81995,19.6539,28.2315,-70.466,-121.8047,-96.13535,51.3387,-105.27,-76.07314,184.2,236.2,209.7446809,52,0.019500032,2.70887298,41.9629984,-0.253146198,-1.471080575,1.565165907,5.062653972,41.9629984,1.565165907,5.062653972,-0.253146198,-1.471080575,1,1,2.498,"Gibbs",0.944704824,2.075311318
"1094",1094,"726ev1973","Colletes nudus",7,10,1973,"Evans","726ev1973-Colletes_nudus-7-10-1973-s1","polylectic","solitary","ground",NA,"Colletidae",NA,"Colletes",NA,202,-83.25490374,37.31981535,45.6469,25.993,35.81995,19.6539,-70.466,-121.8047,-96.13535,51.3387,28.5925,41.9688339,-104.27673,-75.45472,-0.290248709,1.610383472,-1.464950576,5.123516576,87,4858301.005,-84.02785059,37.19444767,45.6469,25.993,35.81995,19.6539,28.2315,-70.466,-121.8047,-96.13535,51.3387,-105.27,-76.07314,87,4858301.005,-84.02785059,37.19444767,45.6469,25.993,35.81995,19.6539,28.2315,-70.466,-121.8047,-96.13535,51.3387,-105.27,-76.07314,184.2,236.2,209.7446809,52,0.019500032,2.70887298,41.9629984,-0.253146198,-1.471080575,1.565165907,5.062653972,41.9629984,1.565165907,5.062653972,-0.253146198,-1.471080575,1,1,2.498,"Gibbs",0.944704824,2.075311318
"1095",1095,"727ev1972.1","Colletes simulans",8,23,1972,"Evans","727ev1972-Colletes_simulans-8-23-1972-s1","oligolectic","solitary","ground",NA,"Colletidae",NA,"Colletes",NA,1097,-92.36277244,42.48232874,51.45969,27.182843,39.3212665,24.276847,-63.199032,-121.83395,-92.516491,58.634918,37.36806,44.78516,-112.70914,-71.40596,-1.164760511,5.114998368,-0.028119341,1.370334426,563,10182339.75,-93.07180006,42.44452598,51.45969,27.182843,39.3212665,24.276847,37.33782,-63.199032,-121.83395,-92.516491,58.634918,-112.71146,-71.52474,563,10182339.75,-93.07180006,42.44452598,51.45969,27.182843,39.3212665,24.276847,37.33782,-63.199032,-121.83395,-92.516491,58.634918,-112.71146,-71.52474,213.9,264,240.8766667,50.1,-0.516155064,6.210281064,44.8325024,-1.14048154,0.022765948,4.986705388,1.383405306,44.8325024,4.986705388,1.383405306,-1.14048154,0.022765948,3,0,2.6204,"Gibbs",1.109750401,2.172259218
